0	162	20	200	12
267	292	284	315	60
101	338	139	377	85
254	423	264	449	107
181	269	191	284	109
150	347	177	399	113
487	557	571	639	102
330	542	445	603	107
581	589	669	677	115
524	417	568	441	116
859	466	908	505	117
814	673	842	719	121
582	431	610	455	123
829	447	859	479	125
705	424	731	446	134
487	557	571	639	102
330	542	445	603	107
581	589	669	677	115
524	417	568	441	116
859	466	908	505	117
814	673	842	719	121
582	431	610	455	123
829	447	859	479	125
705	424	731	446	134
178	11	552	466	5
487	557	571	639	102
330	542	445	603	107
581	589	669	677	115
524	417	568	441	116
859	466	908	505	117
814	673	842	719	121
582	431	610	455	123
829	447	859	479	125
705	424	731	446	134
