87	325	128	360	45
322	366	357	415	102
44	366	106	420	104
308	347	334	383	113
289	327	315	361	126
348	399	392	449	128
149	585	339	670	116
931	521	1011	577	151
282	519	417	577	155
1117	637	1253	719	156
615	442	656	480	159
566	437	598	463	160
1036	587	1142	664	162
989	556	1069	614	164
874	476	970	546	169
149	585	339	670	116
931	521	1011	577	151
282	519	417	577	155
1117	637	1253	719	156
615	442	656	480	159
566	437	598	463	160
1036	587	1142	664	162
989	556	1069	614	164
874	476	970	546	169
244	137	631	478	5
149	585	339	670	116
931	521	1011	577	151
282	519	417	577	155
1117	637	1253	719	156
615	442	656	480	159
566	437	598	463	160
1036	587	1142	664	162
989	556	1069	614	164
874	476	970	546	169
