142	309	172	349	64
185	283	208	323	80
192	258	207	276	110
319	433	362	476	22
185	319	207	365	30
174	381	207	428	45
140	346	172	393	70
134	292	162	318	85
585	624	667	719	74
456	554	555	629	79
562	459	607	499	102
618	464	659	500	115
551	401	584	423	116
806	433	843	460	117
598	514	663	580	119
723	491	741	527	121
601	405	621	423	123
585	624	667	719	73
456	554	555	629	78
562	459	607	499	102
618	464	659	500	115
551	401	584	423	116
806	434	843	460	117
598	514	663	580	119
723	491	741	527	121
601	405	621	423	123
181	37	354	474	1
178	48	352	369	6
585	624	667	719	73
456	554	555	629	78
562	459	607	499	102
618	464	659	500	115
551	401	584	423	116
806	434	843	460	117
598	514	663	580	119
723	491	741	527	121
601	405	621	423	123
