435	0	639	473	2
86	293	91	305	10
262	214	266	222	16
183	371	189	384	28
84	320	90	334	34
266	225	271	235	35
929	675	1016	719	1
856	501	920	554	22
1054	590	1123	669	25
291	376	319	399	1
267	279	288	308	21
286	423	322	449	12
266	314	288	346	17
358	239	403	283	1
335	91	467	426	2
479	109	518	208	5
254	102	358	411	9
0	14	499	479	1
86	95	489	474	1
855	500	920	556	20
1060	591	1120	667	25
747	414	778	437	34
663	603	688	654	38
923	678	1020	719	39
855	500	920	556	20
1060	591	1120	667	25
747	414	778	437	34
663	603	688	654	38
923	678	1020	719	39
127	124	604	476	1
855	500	920	556	20
1060	591	1120	667	25
747	414	778	437	34
663	603	688	654	38
923	678	1020	719	39
286	135	639	473	1
855	500	920	556	20
1060	591	1120	667	25
747	414	778	437	34
663	603	688	654	38
923	678	1020	719	39
