774	475	790	517	15
265	256	280	274	40
226	227	233	233	47
224	255	233	264	40
350	403	394	449	46
247	268	263	285	52
15	95	624	474	1
218	284	241	326	22
297	337	330	378	45
351	401	393	449	52
264	288	280	310	60
248	268	264	286	62
702	457	769	524	36
1130	642	1260	719	51
957	537	1058	606	52
574	420	604	441	59
851	460	895	496	72
799	429	840	457	73
893	487	952	531	77
929	515	1001	567	78
597	394	625	415	79
701	457	768	524	36
1130	642	1260	719	51
957	537	1058	606	52
575	420	604	441	59
851	460	895	496	71
799	429	840	457	72
893	487	952	531	76
929	515	1001	567	77
597	394	625	415	78
199	53	356	476	1
701	457	768	524	36
1130	642	1260	719	51
957	537	1058	606	52
575	420	604	441	59
851	460	895	496	71
799	429	840	457	72
893	487	952	531	76
929	515	1001	567	77
597	394	625	415	78
