316	145	406	240	1
218	110	308	245	14
136	165	163	252	15
21	368	84	420	45
312	368	352	422	126
161	288	175	309	144
1004	590	1127	673	151
73	589	267	670	155
561	482	626	551	159
521	461	560	495	160
1118	646	1234	719	164
932	522	1055	614	169
562	428	593	453	170
843	484	860	530	171
1004	590	1127	673	151
73	589	267	670	155
561	482	626	551	159
521	461	560	495	160
1118	646	1234	719	164
932	522	1055	614	169
562	428	593	453	170
843	484	860	530	171
248	151	599	474	5
1004	590	1127	673	151
73	589	267	670	155
561	482	626	551	159
521	461	560	495	160
1118	646	1234	719	164
932	522	1055	614	169
562	428	593	453	170
843	484	860	530	171
