763	463	777	500	15
260	251	276	268	40
245	235	260	250	45
328	333	372	377	60
364	370	399	399	63
187	221	194	229	64
260	283	276	302	39
225	254	233	262	40
330	376	375	425	46
243	263	261	281	52
43	223	135	295	2
35	108	607	477	1
217	279	239	318	22
357	414	399	449	43
289	326	316	360	45
329	374	370	427	52
261	284	274	303	60
247	266	260	281	62
329	191	346	213	57
1159	667	1269	719	1
1056	600	1184	683	51
930	523	1013	579	52
581	415	607	432	59
839	454	880	487	72
790	421	833	450	73
1159	667	1269	719	1
1056	600	1184	683	51
930	523	1013	579	52
581	415	607	432	59
839	454	880	487	71
789	421	833	450	72
206	54	359	469	1
1159	667	1269	719	1
1056	600	1184	683	51
930	523	1013	579	52
581	415	607	432	59
839	454	880	487	71
789	421	833	450	72
