81	328	125	365	45
327	373	365	426	102
33	372	100	431	104
311	353	339	392	113
291	330	319	366	126
355	409	392	449	128
116	598	318	689	116
937	529	1021	586	151
261	525	403	586	155
1143	650	1266	719	156
610	445	653	486	159
561	438	595	465	160
1050	599	1166	682	162
999	566	1086	628	164
886	484	976	550	169
593	415	614	432	170
116	598	318	689	116
937	529	1021	586	151
261	525	403	586	155
1143	650	1266	719	156
610	445	653	486	159
561	438	595	465	160
1050	599	1166	682	162
999	566	1086	628	164
886	484	976	550	169
593	415	614	432	170
232	143	614	476	5
116	598	318	689	116
937	529	1021	586	151
261	525	403	586	155
1143	650	1266	719	156
610	445	653	486	159
561	438	595	465	160
1050	599	1166	682	162
999	566	1086	628	164
886	484	976	550	169
593	415	614	432	170
