164	355	169	367	7
93	277	98	289	10
261	204	265	211	16
181	343	187	357	23
88	301	93	314	34
1138	640	1169	719	7
1032	546	1051	596	8
854	625	953	698	1
467	536	533	598	4
1032	546	1051	596	9
1138	640	1169	719	21
810	479	854	516	22
266	346	299	388	1
145	298	167	332	15
252	265	268	286	21
266	390	299	436	4
144	336	167	374	6
253	298	267	321	17
359	239	402	282	1
89	156	110	171	2
0	0	564	469	1
266	388	298	438	1
142	334	167	374	22
252	297	267	323	27
285	324	298	360	30
68	97	490	475	1
269	203	281	224	38
72	130	78	141	44
243	206	263	230	57
244	165	259	181	58
190	147	198	162	63
855	624	956	701	1
465	536	535	598	10
812	476	856	518	20
1146	643	1175	719	22
913	519	952	575	25
1031	543	1053	595	29
855	624	956	701	1
464	536	534	598	10
812	476	856	518	20
1146	643	1175	719	22
913	519	952	575	25
1031	543	1053	595	29
112	201	479	477	1
855	624	956	701	1
465	536	534	597	10
812	476	856	518	20
1146	643	1175	719	22
913	519	952	575	25
1031	543	1053	595	29
286	135	639	472	1
855	624	956	701	1
464	536	534	598	10
812	476	856	518	20
1146	643	1175	719	22
913	519	952	575	25
1031	543	1053	595	29
