565	466	574	481	1
647	443	655	459	3
334	418	343	436	9
559	434	566	450	12
175	259	180	268	7
103	232	107	241	10
824	479	835	504	1
762	524	832	558	1
1191	515	1276	554	2
474	553	532	612	3
579	446	605	469	4
551	476	580	506	5
237	292	260	310	1
371	287	399	306	2
147	309	166	339	3
146	348	166	382	1
370	322	399	344	2
237	329	260	348	4
171	300	181	316	9
237	329	260	349	1
371	322	398	344	2
193	129	563	475	1
985	256	1012	274	4
759	524	835	560	1
1193	517	1270	552	2
471	554	531	611	3
548	477	579	505	6
578	447	602	467	10
759	524	835	560	1
1193	517	1270	552	2
471	554	531	611	3
548	477	579	505	6
578	447	602	467	10
759	524	835	560	1
1193	517	1270	552	2
471	554	531	611	3
548	477	579	505	6
578	447	602	467	10
109	203	453	478	1
759	524	835	560	1
1193	517	1271	552	2
471	554	531	611	3
548	477	579	505	6
578	447	602	467	10
3	206	281	479	1
185	153	536	475	1
759	524	835	560	1
1193	517	1270	552	2
471	554	531	611	3
548	477	579	505	6
578	447	602	467	10
