471	186	639	472	2
169	311	174	323	7
98	258	102	269	10
259	192	262	198	16
182	310	188	322	23
188	309	192	321	28
90	279	94	291	34
256	201	260	209	35
960	563	980	616	7
918	515	934	551	8
800	578	879	629	1
538	484	579	523	4
447	579	519	648	5
919	515	934	551	9
960	563	980	616	21
248	321	276	349	1
137	322	163	361	9
167	270	181	290	15
241	257	252	273	21
248	362	276	392	4
166	303	182	326	6
137	363	162	405	9
358	238	403	283	1
266	58	355	273	6
41	80	605	474	1
249	361	275	393	1
164	303	180	326	22
69	126	468	477	1
93	192	101	210	26
173	151	183	166	28
277	195	295	216	35
796	576	881	631	1
438	579	517	651	6
532	484	577	524	10
775	462	809	493	20
957	556	979	614	22
796	576	881	631	1
438	579	517	651	6
532	484	577	524	10
775	462	809	493	20
956	556	979	614	22
796	576	881	631	1
438	579	517	651	6
532	484	577	524	10
775	462	809	493	20
957	556	979	614	22
0	158	434	474	1
240	140	621	474	1
796	576	881	631	1
438	579	517	651	6
532	484	577	524	10
775	462	809	493	20
956	556	979	614	22
