563	471	573	488	1
334	420	342	439	9
558	436	567	454	12
175	261	180	270	7
103	233	108	242	10
763	526	832	560	1
1200	517	1279	555	2
466	559	528	623	3
578	448	604	471	4
549	480	578	509	5
238	293	261	311	1
373	288	399	308	2
145	314	164	344	3
171	267	182	283	9
181	249	187	256	14
143	354	164	388	1
372	323	399	346	2
238	330	260	349	4
170	301	181	318	9
205	26	383	279	2
237	329	261	351	1
373	324	399	346	2
986	257	1015	275	4
261	340	294	363	6
757	525	838	563	1
1205	520	1278	554	2
463	563	525	622	3
542	480	577	509	6
576	448	600	468	10
758	525	838	563	1
1205	520	1278	554	2
463	563	525	622	3
542	480	577	509	6
576	448	600	468	10
757	525	838	563	1
1205	520	1278	554	2
463	563	525	622	3
542	480	577	509	6
576	448	600	468	10
109	203	451	478	1
757	525	838	563	1
1205	520	1278	554	2
463	563	525	623	3
542	480	577	509	6
576	448	600	468	10
4	208	282	479	1
184	154	536	476	1
757	525	838	563	1
1205	520	1278	554	2
463	563	525	622	3
542	480	577	509	6
576	448	600	468	10
