470	200	639	472	2
168	314	173	326	7
97	260	102	270	10
259	193	262	199	16
182	312	188	325	23
187	312	192	323	28
172	277	176	287	29
90	281	95	294	34
256	201	260	209	35
232	201	237	209	36
968	567	989	621	7
925	516	942	554	8
802	582	883	634	1
536	489	577	526	4
433	590	511	666	5
925	516	942	554	9
968	567	989	621	21
249	322	277	352	1
133	329	160	370	9
166	271	181	292	15
242	258	253	274	21
248	363	278	396	4
165	304	181	329	6
133	370	160	416	9
358	238	402	281	1
17	61	607	468	1
249	362	277	397	1
164	305	180	329	22
241	288	254	308	27
64	126	470	478	1
91	196	99	214	26
168	155	180	172	28
281	199	300	222	35
801	580	885	636	1
418	592	505	669	6
528	487	575	529	10
779	464	812	495	20
966	562	989	619	22
801	580	885	636	1
418	592	505	669	6
528	487	575	529	10
779	464	812	495	20
966	562	989	619	22
104	199	503	475	1
801	580	885	636	1
418	592	505	669	6
528	487	575	529	10
779	464	812	495	20
966	562	989	619	22
1	162	427	472	1
240	138	623	473	1
801	580	885	636	1
418	592	505	669	6
528	487	575	529	10
779	464	812	495	20
966	562	989	619	22
