37	358	95	407	45
3	428	36	449	104
334	390	376	447	113
306	359	344	409	126
164	286	177	305	144
8	684	111	719	116
988	575	1099	650	151
124	573	305	650	155
575	472	634	533	159
530	454	571	488	160
1191	687	1262	719	162
1074	625	1205	717	164
925	514	1038	598	169
567	425	597	448	170
841	482	858	528	171
8	684	111	719	116
988	575	1099	650	151
124	573	305	650	155
575	472	634	533	159
530	454	571	488	160
1191	687	1262	719	162
1074	625	1205	717	164
925	514	1038	598	169
567	425	597	448	170
840	482	858	528	171
245	150	601	476	5
8	684	111	719	116
988	575	1099	650	151
124	573	305	650	155
575	472	634	533	159
530	454	571	488	160
1191	687	1262	719	162
1074	625	1205	717	164
925	514	1038	598	169
567	425	597	448	170
840	482	858	528	171
