63	340	113	382	45
342	395	383	449	102
6	395	72	449	104
321	368	354	413	113
299	343	329	381	126
280	309	316	356	137
171	280	181	296	144
24	631	231	719	116
957	548	1052	613	151
204	546	363	614	155
597	457	644	504	159
548	446	584	476	160
1098	630	1226	719	162
1030	591	1132	663	164
904	500	1002	572	169
582	420	607	439	170
838	477	855	517	171
24	631	231	719	116
957	548	1052	613	151
204	546	363	614	155
597	457	644	504	159
548	446	584	476	160
1097	630	1226	719	162
1030	591	1132	663	164
904	500	1002	572	169
582	420	607	439	170
838	477	855	517	171
237	148	602	476	5
24	631	231	719	116
957	548	1052	613	151
204	546	363	614	155
597	457	644	504	159
548	446	584	476	160
1097	630	1226	719	162
1030	591	1132	663	164
904	500	1002	572	169
582	420	607	439	170
838	477	855	517	171
