562	473	572	489	1
333	421	342	438	9
558	437	567	455	12
764	527	833	561	1
1204	520	1279	557	2
461	565	525	630	3
577	449	603	472	4
548	481	578	511	5
238	293	261	312	1
373	288	399	308	2
143	317	163	349	3
171	268	182	283	9
181	249	188	256	14
141	357	163	393	1
374	324	399	347	2
238	331	261	350	4
170	303	180	318	9
205	25	384	283	2
113	122	532	478	1
237	330	261	351	1
374	324	399	347	2
141	356	163	393	7
986	257	1015	275	4
222	161	237	179	8
758	526	838	564	1
1214	521	1279	555	2
458	569	522	630	3
541	481	578	511	6
576	449	600	469	10
758	526	838	564	1
1214	521	1279	555	2
458	569	522	630	3
541	481	578	511	6
576	449	600	469	10
758	526	838	564	1
1214	521	1279	555	2
458	569	522	630	3
541	481	578	511	6
576	449	600	469	10
110	203	452	478	1
758	526	838	564	1
1214	521	1279	555	2
458	569	522	631	3
541	481	578	511	6
576	449	600	469	10
4	208	282	479	1
184	154	537	476	1
758	526	838	564	1
1214	521	1279	555	2
458	569	522	630	3
541	481	578	511	6
576	449	600	469	10
