262	205	264	211	16
181	347	187	360	23
186	346	191	360	28
172	304	177	315	29
88	304	93	315	34
1160	647	1192	719	7
1043	551	1063	602	8
858	630	960	704	1
458	542	528	608	4
1043	551	1063	602	9
1160	647	1192	719	21
812	479	861	520	22
268	350	301	391	1
141	301	165	338	15
253	266	269	288	21
267	393	301	439	4
141	339	165	380	6
253	300	269	324	17
358	239	403	283	1
0	0	561	472	1
267	392	300	442	1
139	338	166	381	22
254	299	269	324	27
287	327	300	364	30
68	98	483	475	1
161	220	174	239	28
273	209	284	228	38
245	168	260	185	58
110	171	125	187	59
188	148	197	164	63
859	629	962	707	1
455	544	526	607	10
815	477	861	520	20
1171	651	1197	719	22
921	523	961	582	25
859	629	962	707	1
455	544	526	607	10
815	477	861	520	20
1171	651	1197	719	22
921	523	961	582	25
123	202	489	476	1
859	629	962	707	1
455	544	526	607	10
815	477	861	520	20
1171	651	1197	719	22
921	523	961	582	25
283	136	639	472	1
859	629	962	707	1
455	544	526	607	10
815	477	861	520	20
1171	651	1197	719	22
921	523	961	582	25
