221	233	231	244	47
157	282	179	309	64
189	263	208	291	80
195	246	206	258	110
326	433	364	474	21
186	345	202	378	22
153	316	178	349	70
146	286	164	303	85
602	540	670	618	74
500	507	572	557	79
576	441	613	471	102
1130	641	1264	719	109
624	445	659	474	115
790	421	828	447	117
612	477	659	522	119
602	540	670	618	73
500	507	572	557	78
576	441	613	471	102
1130	641	1264	719	109
624	445	659	474	115
790	421	828	447	117
612	477	659	522	119
195	36	358	471	1
602	540	670	618	73
500	507	572	557	78
576	441	613	471	102
1130	641	1264	719	109
624	445	659	474	115
790	421	828	447	117
612	477	659	522	119
