319	322	363	365	45
223	234	231	243	47
169	257	185	276	64
259	318	272	359	88
193	270	207	286	94
197	235	204	243	110
194	246	205	257	117
319	363	361	412	62
166	290	184	311	70
1025	580	1156	658	73
623	466	658	513	74
536	463	588	498	79
587	420	621	445	102
841	576	869	656	104
492	438	549	461	107
975	544	1066	604	109
730	549	759	624	111
1025	580	1156	658	72
623	466	658	513	73
536	463	588	498	78
587	420	621	445	102
841	576	869	656	104
492	438	549	461	107
975	544	1066	604	109
730	549	759	624	111
236	77	379	477	1
1025	580	1156	658	72
623	466	658	513	73
536	463	588	498	78
587	420	621	445	102
841	576	869	656	104
492	438	549	461	107
975	544	1066	604	109
730	549	759	624	111
