737	436	747	465	15
326	330	368	378	21
251	240	264	253	40
225	224	232	230	47
325	371	368	425	17
224	251	232	259	40
373	18	488	354	2
290	35	401	344	6
44	100	595	476	1
214	266	231	294	22
306	342	336	381	38
268	297	287	320	45
288	321	317	354	52
14	208	24	227	44
1042	591	1178	681	34
932	514	1010	567	51
861	471	920	514	52
985	549	1075	608	69
805	429	836	456	72
1042	591	1178	681	34
932	514	1010	567	51
861	471	920	514	52
984	549	1076	608	69
805	429	836	456	71
408	105	497	171	4
1042	591	1178	681	34
932	514	1010	567	51
861	471	920	514	52
984	549	1076	608	69
805	429	836	456	71
