321	6	639	472	2
420	259	423	264	57
969	544	1072	611	24
765	409	796	427	28
839	457	887	491	33
889	488	959	530	37
929	511	1014	561	42
794	425	824	447	44
814	436	860	466	46
246	236	258	248	40
238	226	249	237	45
224	223	230	229	47
247	269	256	279	39
8	12	633	477	1
262	286	277	307	45
112	142	118	156	87
975	545	1068	611	34
684	414	729	459	36
893	489	950	531	51
841	456	887	493	52
935	512	1005	563	69
975	545	1068	611	34
684	414	729	459	36
893	489	950	531	51
841	456	887	493	52
933	512	1007	563	69
460	134	493	169	3
975	545	1068	611	34
684	414	729	459	36
893	489	950	531	51
841	456	887	493	52
933	512	1007	563	69
