772	473	787	515	15
264	255	279	273	40
343	352	390	399	60
263	287	279	307	39
224	255	233	264	40
345	396	391	448	46
21	103	618	475	1
217	283	240	324	22
296	337	327	375	45
345	396	389	449	52
264	287	279	308	60
701	455	767	521	36
1108	632	1246	719	51
952	536	1048	601	52
577	420	604	438	59
847	457	892	495	72
796	428	838	456	73
701	455	767	521	36
1108	632	1246	719	51
952	536	1048	601	52
577	420	604	438	59
847	457	892	495	71
796	428	838	456	72
200	55	356	475	1
701	455	767	521	36
1108	632	1246	719	51
952	536	1048	601	52
577	420	604	438	59
847	457	892	495	71
796	428	838	456	72
