26	5	604	473	3
149	276	167	293	45
332	374	374	430	60
138	291	162	309	104
146	344	172	391	109
445	463	520	496	116
1062	598	1192	689	117
474	551	553	625	123
961	532	1032	592	125
921	511	984	558	146
1007	566	1085	623	147
885	488	948	531	149
445	463	520	496	116
1062	598	1192	689	117
474	551	553	625	123
961	532	1032	592	125
921	511	984	558	146
1007	566	1085	623	147
885	488	948	531	149
269	15	639	473	5
445	463	520	496	116
1062	598	1192	689	117
474	551	553	625	123
961	532	1032	592	125
921	511	984	558	146
1007	566	1085	623	147
885	488	948	531	149
