816	516	838	574	15
317	317	351	352	3
277	272	298	295	40
255	246	273	264	45
184	226	193	236	64
299	295	326	326	81
335	344	383	395	82
315	356	349	393	4
337	392	382	445	32
277	305	298	331	39
254	277	274	298	52
0	5	639	477	1
222	305	249	359	22
316	355	349	402	27
172	275	184	293	40
336	389	383	449	45
278	307	297	333	60
256	279	273	298	62
298	332	324	369	67
711	488	799	576	36
1080	618	1227	718	52
556	439	593	470	59
890	489	950	534	72
822	444	873	479	73
633	401	656	425	74
958	531	1042	592	77
1018	571	1125	645	78
592	406	618	425	79
817	517	837	573	80
711	488	799	576	36
1080	618	1227	718	52
556	439	593	470	59
890	489	950	534	71
822	444	873	479	72
633	401	656	425	73
958	531	1042	592	76
1018	571	1125	645	77
592	406	618	425	78
817	517	837	573	79
711	488	799	576	36
1080	618	1227	718	52
556	439	593	470	59
890	489	950	534	71
822	444	873	479	72
633	401	656	425	73
958	531	1042	592	76
1018	571	1125	645	77
592	406	618	425	78
817	517	837	573	79
