302	304	306	309	57
182	402	204	449	30
86	349	131	393	85
178	272	190	288	109
141	368	173	432	113
579	646	662	713	36
457	587	560	692	102
284	561	423	631	107
575	631	669	719	115
517	419	567	447	116
869	474	919	514	117
578	436	608	461	123
838	455	872	491	125
579	646	662	713	36
457	587	560	692	102
284	561	423	631	107
575	631	669	719	115
517	419	567	447	116
869	474	919	514	117
578	436	608	461	123
838	455	872	491	125
579	646	662	713	36
457	587	560	692	102
284	561	423	631	107
575	631	669	719	115
517	419	567	447	116
869	474	919	514	117
578	436	608	461	123
838	455	872	491	125
