138	317	170	360	64
185	291	209	333	80
318	433	361	476	22
249	268	262	284	27
185	326	207	373	30
181	416	206	449	45
136	357	169	407	70
133	296	160	322	85
595	663	653	719	74
442	573	545	652	79
559	464	603	503	102
432	476	516	513	107
617	470	660	508	115
812	435	850	463	117
596	525	667	598	119
726	498	744	536	121
601	407	620	424	123
1004	488	1028	531	124
595	663	653	719	73
442	572	545	652	78
559	464	603	503	102
432	476	516	513	107
617	470	660	508	115
812	435	850	463	117
596	525	667	598	119
726	498	744	536	121
601	407	620	424	123
1004	488	1028	531	124
175	44	355	373	6
595	663	653	719	73
442	572	545	652	78
559	464	603	503	102
432	476	516	513	107
617	470	660	508	115
812	435	850	463	117
596	525	667	598	119
726	498	744	536	121
601	407	620	424	123
1004	488	1028	531	124
