57	342	112	387	45
345	399	386	449	102
4	400	66	449	104
323	370	356	417	113
300	347	330	385	126
281	310	317	358	137
170	281	181	298	144
16	638	210	719	116
964	553	1060	619	151
193	551	354	620	155
594	459	642	507	159
546	447	582	477	160
1115	640	1234	719	162
1033	596	1145	674	164
907	503	1006	576	169
579	420	607	441	170
839	478	855	519	171
16	638	210	719	116
964	553	1060	619	151
193	551	354	620	155
594	459	642	507	159
546	447	582	477	160
1115	640	1234	719	162
1033	596	1145	674	164
907	503	1006	576	169
579	420	607	441	170
839	478	855	519	171
241	149	603	475	5
16	638	210	719	116
964	553	1060	619	151
193	551	354	620	155
594	459	642	507	159
546	447	582	477	160
1115	640	1234	719	162
1033	596	1145	674	164
907	503	1006	576	169
579	420	607	441	170
839	478	855	519	171
