278	13	639	471	2
252	271	256	281	16
266	290	272	302	35
216	295	220	306	36
219	285	224	297	55
218	379	225	394	68
531	131	551	165	10
1085	507	1106	553	14
836	455	879	485	24
1166	501	1279	547	32
783	419	811	441	33
1089	508	1104	553	35
815	442	857	465	37
242	232	254	245	3
361	279	399	301	35
360	315	399	339	23
336	310	351	344	27
209	248	221	266	40
364	313	399	342	43
244	261	253	277	45
122	112	480	476	1
835	448	881	485	34
676	397	709	427	36
1172	500	1279	549	48
783	418	808	442	52
835	448	881	485	34
676	397	709	427	36
1172	500	1279	549	48
783	418	808	442	52
231	4	506	472	1
835	448	881	485	34
676	397	709	427	36
1172	500	1279	549	48
783	418	808	442	52
