759	460	771	495	15
226	225	233	232	47
322	327	362	367	60
354	359	397	399	63
187	220	194	228	64
351	399	396	449	17
258	281	273	299	39
224	253	233	262	40
321	366	361	411	46
41	222	136	293	2
0	146	29	164	4
33	97	610	478	1
352	401	398	449	38
348	403	399	449	43
286	322	313	355	45
321	365	362	416	52
260	281	273	300	60
246	265	259	280	62
1123	641	1274	719	1
1035	587	1150	663	51
919	514	999	569	52
583	413	609	429	59
834	449	872	480	72
788	421	829	448	73
1123	641	1274	719	1
1035	587	1150	663	51
919	514	999	569	52
583	413	608	429	59
834	449	872	480	71
788	421	829	448	72
207	51	362	471	1
1123	641	1274	719	1
1035	587	1150	663	51
919	514	999	569	52
583	413	608	429	59
834	449	872	480	71
788	421	829	448	72
