78	331	124	369	45
329	376	369	431	102
26	377	95	437	104
312	355	342	396	113
292	332	321	369	126
360	416	393	449	128
173	277	184	293	144
95	604	303	697	116
940	531	1028	592	151
251	529	395	591	155
1158	664	1264	719	156
609	448	651	488	159
559	439	593	468	160
1058	605	1178	691	162
1004	569	1094	634	164
892	488	984	556	169
591	416	614	433	170
95	604	303	697	116
940	531	1028	592	151
251	529	395	591	155
1158	664	1264	719	156
609	448	651	488	159
559	439	593	467	160
1058	605	1178	691	162
1004	569	1094	634	164
892	488	984	556	169
591	416	614	433	170
226	142	607	477	5
95	604	303	697	116
940	531	1028	592	151
251	529	395	591	155
1158	664	1264	719	156
609	448	651	488	159
559	439	593	467	160
1058	605	1178	691	162
1004	569	1094	634	164
892	488	984	556	169
591	416	614	433	170
