108	303	145	336	45
301	338	325	373	102
84	337	131	376	104
278	311	297	338	126
313	357	351	404	128
341	392	386	449	135
281	541	416	600	116
1092	626	1237	719	149
888	494	952	542	151
359	486	466	540	153
1009	573	1121	645	156
629	428	659	455	159
585	432	608	448	160
961	538	1045	599	162
281	541	416	600	116
1092	626	1237	719	149
888	494	952	542	151
359	486	466	540	153
1009	573	1122	645	156
629	428	659	455	159
585	432	608	448	160
961	538	1045	599	162
170	157	545	478	5
281	541	416	600	116
1092	626	1237	719	149
888	494	952	542	151
359	486	466	540	153
1009	573	1122	645	156
629	428	659	455	159
585	432	608	448	160
961	538	1045	599	162
