920	628	956	716	15
740	459	756	500	19
159	476	177	519	21
303	300	333	335	40
181	233	191	245	64
344	348	391	399	81
196	237	206	246	94
1	12	639	475	1
233	349	275	437	22
154	305	175	336	40
304	339	333	379	60
746	557	879	698	36
508	488	561	537	59
975	544	1063	606	72
861	470	925	512	73
628	408	657	444	74
1110	627	1244	719	77
582	421	611	442	79
921	625	957	715	80
746	557	879	698	36
508	488	561	537	59
975	544	1063	606	71
861	470	925	512	72
628	408	657	444	73
1110	627	1244	719	76
582	421	611	442	78
921	625	957	715	79
241	75	387	432	1
0	5	278	479	5
746	557	879	698	36
508	488	561	537	59
975	544	1063	606	71
861	470	925	512	72
628	408	657	444	73
1110	627	1244	719	76
582	421	611	442	78
921	625	957	715	79
