445	173	639	476	2
169	307	174	318	7
98	257	102	266	10
182	306	187	318	23
188	306	193	316	28
89	276	94	288	34
946	554	966	604	7
909	511	924	545	8
793	572	876	623	1
544	482	582	517	4
462	562	529	628	5
910	511	924	545	9
946	554	966	604	21
770	464	804	491	22
247	319	274	346	1
143	313	166	348	9
168	267	182	287	15
246	360	274	389	4
143	352	166	392	9
358	238	403	282	1
271	62	353	272	6
40	87	582	474	1
247	358	274	389	1
166	301	181	323	22
128	113	524	473	1
957	276	986	295	1
1008	281	1039	302	4
271	182	288	202	8
791	570	875	623	1
460	566	526	626	6
538	481	580	518	10
772	461	803	490	20
944	553	965	605	22
791	570	875	623	1
460	566	526	626	6
538	481	580	518	10
772	461	803	490	20
944	553	965	605	22
791	570	875	623	1
460	566	526	626	6
538	481	580	518	10
772	461	803	490	20
944	553	965	605	22
13	163	443	475	1
240	140	620	475	1
791	570	875	623	1
460	566	526	626	6
538	481	580	518	10
772	461	803	490	20
944	553	965	605	22
