246	81	609	476	2
259	236	263	244	16
67	369	73	385	34
268	252	273	261	35
226	256	231	265	36
306	165	315	190	51
322	160	332	180	55
787	431	815	452	24
326	382	373	449	17
358	238	402	281	1
306	47	453	441	9
45	9	595	479	1
209	246	218	258	40
86	97	470	474	1
1049	606	1191	717	20
775	420	815	451	34
671	390	696	412	36
157	547	183	622	46
1049	606	1191	717	20
775	420	815	451	34
671	390	696	412	36
157	547	183	622	46
251	133	630	476	1
1049	606	1191	717	20
775	420	815	451	34
671	390	696	412	36
157	547	183	622	46
