87	291	92	303	10
262	213	266	221	16
183	367	188	381	28
85	318	91	332	34
266	225	270	234	35
920	666	1014	719	1
323	645	417	719	4
850	498	911	549	22
750	414	774	436	24
1033	579	1095	652	25
286	371	317	399	1
101	357	134	399	15
265	277	285	304	21
321	360	346	402	1
101	402	134	449	6
280	418	321	449	12
265	312	285	343	17
359	240	402	282	1
319	86	444	384	2
473	105	510	199	5
243	85	343	390	9
265	312	284	344	27
321	363	340	409	30
85	96	488	474	1
41	150	52	166	44
231	198	250	217	58
331	643	429	719	10
850	497	910	550	20
1037	582	1092	655	25
1167	594	1193	662	29
746	414	777	437	34
666	386	687	407	36
331	643	429	719	10
850	497	910	550	20
1037	582	1092	655	25
1167	594	1193	662	29
746	414	776	437	34
666	386	687	407	36
145	136	602	475	1
331	643	429	719	10
850	497	910	550	20
1037	582	1092	655	25
1167	594	1193	662	29
746	414	777	437	34
666	386	687	407	36
290	138	637	472	1
331	643	429	719	10
850	497	910	550	20
1037	582	1092	655	25
1167	594	1193	662	29
746	414	776	437	34
666	386	687	407	36
