553	508	564	528	1
659	479	669	499	3
325	439	334	459	9
557	466	565	483	12
655	380	662	395	16
590	515	603	539	18
606	515	614	534	19
172	283	176	292	7
100	245	104	254	10
173	257	177	267	24
773	550	848	590	1
563	464	594	491	4
520	509	561	550	5
1181	551	1279	598	18
241	306	265	327	1
162	285	176	305	9
368	307	399	332	10
175	257	186	271	15
241	345	265	367	4
174	290	186	305	6
161	320	176	344	9
367	345	399	373	12
318	42	383	235	6
280	47	341	240	7
238	77	280	229	9
9	70	574	474	1
240	345	266	368	1
372	344	397	373	4
31	265	51	276	14
367	344	399	372	17
179	117	564	477	1
998	270	1027	289	4
292	159	306	176	6
233	190	252	212	13
772	549	849	590	1
518	510	564	549	6
562	465	591	490	10
1180	553	1279	596	15
772	549	849	590	1
518	510	564	549	6
562	465	591	490	10
1180	553	1279	596	15
772	549	849	590	1
518	510	564	549	6
562	465	591	490	10
1180	553	1279	596	15
110	208	440	478	1
771	549	849	590	1
518	510	564	549	6
562	465	591	490	10
1180	553	1279	596	15
37	159	419	476	1
181	154	537	475	1
772	549	849	590	1
518	510	564	549	6
562	465	591	490	10
1180	553	1279	596	15
