801	501	820	555	15
308	306	337	335	3
273	267	291	287	40
253	243	270	261	45
185	225	193	234	64
222	239	227	254	77
220	263	249	306	80
306	344	338	380	4
322	370	363	419	32
273	301	291	323	39
252	274	270	293	52
185	253	193	263	66
220	297	246	347	22
306	342	334	382	27
175	270	186	286	40
321	369	364	424	45
273	301	290	324	60
254	276	269	293	62
709	474	790	555	36
1034	589	1163	677	52
563	432	597	458	59
876	477	931	520	72
812	438	861	472	73
934	515	1009	570	77
987	551	1079	616	78
597	405	619	421	79
802	500	820	553	80
709	474	790	555	36
1034	589	1163	677	52
563	432	597	458	59
876	477	931	520	71
812	438	861	472	72
934	515	1009	570	76
986	550	1080	616	77
597	405	619	421	78
802	500	820	553	79
206	50	364	471	1
709	474	790	555	36
1034	589	1163	677	52
563	432	597	458	59
876	477	931	520	71
812	438	861	472	72
934	515	1009	570	76
986	550	1080	616	77
597	405	619	421	78
802	500	820	553	79
