806	504	825	558	15
310	308	340	339	3
275	268	293	289	40
253	244	271	262	45
222	240	227	254	77
220	265	250	308	80
307	346	340	382	4
324	373	366	423	32
274	302	292	324	39
252	275	270	294	52
185	254	193	264	66
0	2	639	475	1
221	298	247	349	22
309	345	338	387	27
174	271	185	288	40
324	372	369	429	45
274	302	291	326	60
254	277	270	294	62
710	476	794	560	36
1044	596	1178	687	52
562	434	596	460	59
880	480	935	522	72
814	439	864	473	73
941	519	1017	575	77
995	557	1091	624	78
595	405	619	423	79
805	505	823	556	80
710	476	794	560	36
1044	596	1178	687	52
562	434	596	460	59
880	480	935	522	71
814	439	864	473	72
941	519	1017	575	76
995	557	1091	625	77
595	405	619	423	78
805	505	823	556	79
208	52	364	471	1
710	476	794	560	36
1044	596	1178	687	52
562	434	596	460	59
880	480	935	522	71
814	439	864	473	72
941	519	1017	575	76
995	557	1091	625	77
595	405	619	423	78
805	505	823	556	79
