461	225	628	474	2
97	262	101	272	10
188	315	192	325	28
89	284	94	295	34
257	202	261	212	35
568	281	597	336	10
983	573	1005	629	7
936	518	952	557	8
808	585	892	641	1
529	492	574	533	4
408	609	498	697	5
936	519	952	557	9
983	573	1005	629	21
252	325	280	355	1
126	340	157	387	9
165	273	180	296	15
251	367	279	400	4
164	307	180	332	6
125	382	156	435	9
358	238	402	281	1
235	46	333	270	6
0	5	627	475	1
251	366	279	402	1
243	289	255	310	27
128	117	538	473	1
90	110	96	121	44
806	585	892	643	1
395	610	497	699	6
522	491	570	533	10
982	570	1005	628	22
807	585	891	643	1
395	610	497	699	6
522	491	570	533	10
982	570	1005	628	22
103	203	498	476	1
806	585	892	643	1
395	610	497	699	6
522	491	570	533	10
982	570	1005	628	22
0	47	498	477	1
239	141	621	474	1
807	585	891	643	1
395	610	497	699	6
522	491	570	533	10
982	570	1005	628	22
