163	367	168	379	7
91	281	96	294	10
262	207	265	213	16
181	353	187	366	23
186	351	191	364	28
88	307	93	319	34
264	218	268	226	35
1066	558	1089	615	8
866	636	975	717	1
433	558	513	634	4
1066	558	1089	615	9
747	418	763	432	24
271	354	305	397	1
134	310	161	352	15
256	267	272	290	21
271	399	305	446	4
133	349	160	395	6
255	301	272	327	17
358	238	402	282	1
0	0	562	475	1
271	399	304	449	1
132	350	160	397	22
256	301	271	327	27
293	334	307	372	30
77	96	484	477	1
278	222	287	239	38
184	153	192	168	63
263	226	270	239	66
870	636	977	717	1
431	560	513	634	10
823	481	871	526	20
941	532	985	597	25
1067	558	1091	614	29
870	636	977	717	1
431	560	514	634	10
823	481	871	526	20
941	532	985	597	25
1067	558	1091	614	29
124	203	490	476	1
870	636	977	717	1
431	560	514	634	10
823	481	871	526	20
941	532	985	597	25
1067	558	1091	614	29
283	131	639	473	1
870	636	977	717	1
431	560	514	634	10
823	481	871	526	20
941	532	985	597	25
1067	558	1091	614	29
