332	333	372	379	40
275	270	306	300	45
178	238	190	253	64
136	303	165	348	98
197	226	204	233	102
219	220	225	226	103
354	5	480	362	6
240	45	335	323	9
0	7	639	476	1
134	344	164	395	40
330	372	371	428	60
276	302	307	337	62
440	545	525	624	59
1063	596	1187	683	72
898	492	975	542	73
627	414	657	457	74
574	431	604	454	79
804	637	926	718	91
440	545	525	624	59
1063	596	1187	683	71
898	492	975	542	72
627	414	657	457	73
574	431	604	454	78
804	637	926	718	91
0	5	272	476	5
232	76	393	356	6
440	545	525	624	59
1063	596	1187	683	71
898	492	975	542	72
627	414	657	457	73
574	431	604	454	78
804	637	926	718	91
