779	477	796	524	15
266	258	282	276	40
225	227	234	234	47
187	223	194	231	64
265	290	282	311	39
225	255	233	264	40
248	269	265	287	52
3	82	636	474	1
219	287	242	330	22
352	413	395	449	43
266	290	281	312	60
702	459	770	528	36
1163	663	1266	719	51
975	551	1076	619	52
573	422	603	444	59
856	463	902	500	72
803	432	844	460	73
900	492	966	541	77
942	521	1014	573	78
599	398	621	415	79
779	479	795	525	80
701	459	770	528	36
1163	663	1266	719	51
975	551	1076	619	52
573	422	602	444	59
856	463	902	500	71
803	432	844	460	72
900	492	966	541	76
943	521	1014	573	77
599	398	621	415	78
779	478	795	525	79
200	54	355	468	1
701	459	770	528	36
1163	663	1266	719	51
975	551	1076	619	52
573	422	602	444	59
856	463	902	500	71
803	432	844	460	72
900	492	966	541	76
943	521	1014	573	77
599	398	621	415	78
779	478	795	525	79
