159	385	165	399	7
88	289	93	300	10
262	212	265	219	16
179	366	184	378	23
86	316	92	330	34
265	223	269	232	35
230	227	235	236	36
1138	587	1162	649	8
904	657	1002	719	1
353	615	461	718	4
1138	587	1162	649	9
840	492	899	542	22
748	415	771	435	24
1000	565	1056	633	25
281	366	314	399	1
109	344	145	399	15
263	274	282	301	21
282	413	314	449	4
109	387	145	449	6
262	308	282	339	17
358	239	403	283	1
306	61	455	353	2
468	88	502	179	5
242	63	337	356	9
276	414	319	449	17
107	386	144	449	22
263	308	281	339	27
312	355	329	397	30
84	95	490	474	1
107	198	123	216	59
905	657	1003	718	1
349	613	465	719	10
843	493	899	544	20
1006	566	1057	639	25
1140	586	1164	650	29
743	414	773	436	34
666	386	688	406	36
905	657	1003	718	1
349	613	466	719	10
843	493	899	544	20
1006	566	1057	639	25
1140	586	1164	650	29
744	414	773	436	34
666	386	688	406	36
151	147	595	474	1
905	657	1003	718	1
349	613	466	719	10
843	493	899	544	20
1006	566	1057	639	25
1140	586	1164	650	29
743	414	773	436	34
666	386	688	406	36
291	138	638	472	1
905	657	1003	718	1
349	613	466	719	10
843	493	899	544	20
1006	566	1057	639	25
1140	586	1164	650	29
744	414	773	436	34
666	386	688	406	36
