829	530	853	594	15
326	329	364	369	3
282	276	303	300	40
257	248	276	267	45
184	227	193	238	64
222	277	254	325	80
304	303	334	338	81
354	362	393	399	82
326	370	365	414	4
353	407	394	449	32
281	311	303	337	39
183	256	192	268	66
44	225	136	297	2
0	9	639	478	1
223	311	253	370	22
325	368	363	421	27
170	279	183	299	40
281	312	301	339	60
258	281	276	301	62
710	494	810	593	36
1137	647	1260	719	52
549	445	590	479	59
903	496	966	544	72
830	449	879	483	73
632	402	657	427	74
978	542	1071	609	77
1044	589	1168	675	78
591	408	617	429	79
830	532	852	592	80
710	494	810	593	36
1137	647	1260	719	52
549	445	589	479	59
903	497	966	544	71
830	449	879	483	72
632	402	657	427	73
978	542	1071	609	76
1044	589	1168	675	77
591	408	617	429	78
830	532	852	592	79
213	52	369	478	1
96	3	330	476	5
710	494	810	593	36
1137	647	1260	719	52
549	445	589	479	59
903	497	966	544	71
830	449	879	483	72
632	402	657	427	73
978	542	1071	609	76
1044	589	1168	675	77
591	408	617	429	78
830	532	852	592	79
