358	362	398	399	40
176	244	188	258	64
195	249	206	262	94
113	344	151	399	98
219	220	225	226	103
0	215	269	479	11
356	403	394	449	27
289	320	318	354	62
176	275	188	291	70
1156	652	1266	719	72
930	514	1015	567	73
625	420	658	468	74
563	439	601	466	79
598	407	627	428	102
778	500	798	557	104
378	628	457	714	106
1156	652	1266	719	71
930	514	1015	567	72
625	420	658	468	73
563	439	601	466	78
598	407	627	428	102
778	500	798	557	104
378	628	457	714	106
235	79	386	479	1
0	0	263	478	5
1156	652	1266	719	71
930	514	1015	567	72
625	420	658	468	73
563	439	601	466	78
598	407	627	428	102
778	500	798	557	104
378	628	457	714	106
