750	453	761	484	15
244	234	256	246	45
224	225	232	233	47
310	310	345	346	60
334	340	383	389	63
188	219	194	226	64
334	377	378	433	17
310	348	346	388	46
241	260	257	277	52
0	18	639	477	1
215	272	236	308	22
334	380	380	440	38
281	315	304	343	45
310	350	345	394	52
244	263	256	277	62
999	561	1103	630	51
901	500	973	550	52
1071	607	1218	701	69
823	441	862	474	72
785	421	821	444	73
634	390	653	408	74
999	561	1104	630	51
901	500	973	550	52
1070	607	1218	701	69
823	441	862	474	71
785	421	821	444	72
634	390	653	408	73
213	53	370	472	1
999	561	1104	630	51
901	500	973	550	52
1070	607	1218	701	69
823	441	862	474	71
785	421	821	444	72
634	390	653	408	73
