737	433	747	463	15
267	260	286	281	3
323	326	363	373	21
250	239	262	253	40
242	231	251	240	45
225	223	231	230	47
322	366	362	419	17
223	251	232	259	40
365	23	481	361	2
285	39	395	346	6
43	93	594	475	1
214	266	230	293	22
303	337	332	377	38
268	295	286	319	45
285	318	314	350	52
15	204	27	225	44
110	144	116	158	87
1032	583	1163	671	34
690	421	739	469	36
926	510	1003	562	51
857	468	917	512	52
977	542	1066	601	69
804	429	835	456	72
1032	583	1163	671	34
690	421	739	469	36
926	510	1003	562	51
857	468	917	512	52
976	542	1067	601	69
804	429	835	456	71
1032	583	1163	671	34
690	421	739	469	36
926	510	1003	562	51
857	468	917	512	52
976	542	1067	601	69
804	429	835	456	71
