555	503	566	524	1
656	474	665	492	3
327	438	335	456	9
557	459	566	478	12
173	279	177	288	7
255	181	258	188	16
173	254	177	263	24
771	544	846	584	1
566	461	595	488	4
526	502	567	542	5
1168	545	1278	591	18
241	304	263	323	1
164	281	177	300	9
366	304	398	326	10
176	255	186	268	15
240	342	263	364	4
175	288	187	303	6
163	316	176	338	9
365	342	399	367	12
313	39	381	236	6
239	341	263	364	1
364	341	398	368	17
996	267	1026	287	4
252	357	284	379	6
771	544	846	584	1
522	502	568	541	6
564	462	594	487	10
1166	546	1276	588	15
771	544	846	584	1
522	502	569	541	6
564	462	594	487	10
1166	546	1276	588	15
771	544	846	584	1
522	502	568	541	6
564	462	594	487	10
1166	546	1276	588	15
181	206	472	479	1
771	544	846	584	1
522	502	568	541	6
564	462	594	487	10
1166	546	1276	588	15
41	158	402	475	1
182	154	541	477	1
771	544	846	584	1
522	502	568	541	6
564	462	594	487	10
1166	546	1276	588	15
