160	383	166	397	7
89	288	94	300	10
262	211	265	218	16
86	315	92	328	34
264	222	269	232	35
230	226	235	235	36
1129	583	1152	643	8
900	655	999	719	1
362	607	472	713	4
1129	583	1152	643	9
838	491	896	540	22
747	415	770	435	24
994	562	1050	629	25
279	363	312	399	1
112	338	149	397	15
261	273	280	300	21
280	412	312	449	4
111	381	148	446	6
261	307	281	337	17
358	239	403	283	1
297	58	463	350	2
241	59	333	352	9
281	411	312	449	1
275	412	321	449	17
110	379	147	447	22
311	353	327	395	30
86	97	488	474	1
107	196	123	214	59
900	655	998	718	1
356	605	475	714	10
842	492	896	541	20
997	562	1047	633	25
1130	581	1154	642	29
742	413	773	436	34
666	386	688	406	36
900	655	998	718	1
356	605	475	714	10
842	492	896	541	20
997	562	1047	633	25
1130	581	1154	642	29
743	413	772	436	34
666	386	688	406	36
146	161	578	476	1
900	655	998	718	1
356	605	475	714	10
842	492	896	541	20
997	562	1047	633	25
1130	581	1154	642	29
742	413	773	436	34
666	386	688	406	36
289	136	638	472	1
900	655	998	718	1
356	605	475	714	10
842	492	896	541	20
997	562	1047	633	25
1130	581	1154	642	29
743	413	772	436	34
666	386	688	406	36
