217	4	352	382	4
141	284	161	302	45
131	301	158	322	104
258	285	272	305	126
269	302	297	333	128
317	359	348	402	129
408	478	502	518	116
1189	679	1270	719	117
398	645	489	719	123
1021	575	1112	644	125
969	541	1049	602	146
1078	620	1204	707	147
922	517	994	566	149
409	478	502	518	116
1189	679	1270	719	117
398	645	489	719	123
1021	575	1112	644	125
969	541	1049	602	146
1078	620	1204	707	147
922	517	994	566	149
247	14	624	474	5
409	478	502	518	116
1189	679	1270	719	117
398	645	489	719	123
1021	575	1112	644	125
969	541	1049	602	146
1078	620	1204	707	147
922	517	994	566	149
