741	444	751	473	15
337	345	383	398	21
252	243	265	256	40
333	384	380	444	17
251	273	264	288	39
223	252	231	260	40
294	330	324	362	46
314	21	429	353	2
391	16	512	360	6
25	86	615	477	1
214	267	233	299	22
311	348	348	397	38
272	302	292	327	45
294	328	325	365	52
254	272	264	288	60
7	219	16	239	44
124	151	131	168	89
1075	613	1230	715	34
947	526	1033	584	51
869	478	933	524	52
1004	561	1113	631	69
811	434	843	461	72
774	415	806	435	73
1075	613	1230	715	34
947	526	1033	584	51
869	478	933	524	52
1003	561	1114	631	69
811	434	843	461	71
774	415	806	435	72
308	67	449	456	1
357	82	480	174	4
1075	613	1230	715	34
947	526	1033	584	51
869	478	933	524	52
1003	561	1114	631	69
811	434	843	461	71
774	415	806	435	72
