175	245	188	260	64
160	237	176	248	95
219	220	225	226	103
290	323	320	357	62
175	277	187	292	70
1177	666	1267	719	72
936	518	1022	572	73
624	422	659	470	74
563	441	600	468	79
598	408	627	429	102
781	504	802	563	104
377	637	448	714	106
1177	666	1267	719	71
936	518	1022	572	72
624	422	659	470	73
563	441	600	468	78
598	408	627	429	102
781	504	802	563	104
377	637	448	714	106
0	4	255	470	5
1177	666	1267	719	71
936	518	1022	572	72
624	422	659	470	73
563	441	600	468	78
598	408	627	429	102
781	504	802	563	104
377	637	448	714	106
